STATE,SAEMHI_MOE,SAEMHI_PT,SAEMHI_UB90,SAEPOV0_17_LB90,SAEPOV0_17_MOE,SAEPOV0_17_PT,SAEPOV0_17_UB90,SAEPOV0_4_LB90,SAEPOV0_4_MOE,SAEPOV0_4_PT,SAEPOV0_4_UB90,SAEPOV5_17R_LB90,SAEPOV5_17R_MOE,SAEPOV5_17R_PT,SAEPOV5_17R_UB90,SAEPOVALL_LB90,SAEPOVALL_MOE,SAEPOVALL_PT,SAEPOVALL_UB90,SAEPOVRT0_17_LB90,SAEPOVRT0_17_MOE,SAEPOVRT0_17_PT,SAEPOVRT0_17_UB90,SAEPOVRT0_4_LB90,SAEPOVRT0_4_MOE,SAEPOVRT0_4_PT,SAEPOVRT0_4_UB90,SAEPOVRT5_17R_LB90,SAEPOVRT5_17R_MOE,SAEPOVRT5_17R_PT,SAEPOVRT5_17R_UB90,SAEPOVRTALL_LB90,SAEPOVRTALL_MOE,SAEPOVRTALL_PT,SAEPOVRTALL_UB90,SAEPOVU_0_17,SAEPOVU_0_4,SAEPOVU_5_17R,SAEPOVU_ALL,YEAR
New Jersey,685,69705,70390,298223,10070,308293,318363,89113,5085,94198,99283,199984,8775,208759,217534,918190,16087,934277,950364,14.9,0.50,15.4,15.9,17.1,1.00,18.1,19.1,13.5,0.60,14.1,14.7,10.5,0.20,10.7,10.9,2007503,519839,1481911,8691686,2012
New Mexico,843,42828,43671,141848,4862,146710,151572,43975,2423,46398,48821,94470,4184,98654,102838,411829,9294,421123,430417,27.9,1.00,28.9,29.9,31.2,1.70,32.9,34.6,25.9,1.10,27.0,28.1,20.1,0.50,20.6,21.1,507677,141186,365047,2044796,2012
New York,368,56357,56725,951475,16550,968025,984575,287185,8143,295328,303471,644269,14358,658627,672985,3009308,30899,3040207,3071106,22.6,0.40,23.0,23.4,25.1,0.70,25.8,26.5,21.2,0.50,21.7,22.2,15.7,0.20,15.9,16.1,4200651,1145002,3040649,19064060,2012
North Carolina,386,45195,45581,569022,12572,581594,594166,176187,5228,181415,186643,380636,11486,392122,403608,1681208,25047,1706255,1731302,25.2,0.60,25.8,26.4,28.9,0.90,29.8,30.7,23.2,0.70,23.9,24.6,17.7,0.30,18.0,18.3,2255333,608890,1638257,9498969,2012
North Dakota,1306,54579,55885,19312,1372,20684,22056,6805,758,7563,8321,11414,1141,12555,13696,72056,3195,75251,78446,12.8,0.90,13.7,14.6,15.1,1.70,16.8,18.5,10.8,1.10,11.9,13.0,10.7,0.50,11.2,11.7,151313,45104,105583,674845,2012
Ohio,291,46873,47164,603764,13242,617006,630248,186623,5968,192591,198559,400008,11810,411818,423628,1797356,21530,1818886,1840416,23.1,0.50,23.6,24.1,27.4,0.90,28.3,29.2,20.8,0.60,21.4,22.0,16.0,0.20,16.2,16.4,2615367,679930,1922165,11227437,2012
Oklahoma,453,44336,44789,215799,5865,221664,227529,68744,2731,71475,74206,140663,5166,145829,150995,625653,10481,636134,646615,23.5,0.60,24.1,24.7,26.9,1.10,28.0,29.1,21.3,0.80,22.1,22.9,16.9,0.30,17.2,17.5,919649,254979,659516,3699655,2012
Oregon,758,49090,49848,184441,7481,191922,199403,58450,3459,61909,65368,118327,6582,124909,131491,635799,15503,651302,666805,21.8,0.90,22.7,23.6,25.8,1.50,27.3,28.8,19.3,1.10,20.4,21.5,16.6,0.40,17.0,17.4,845825,227140,613470,3826419,2012
Pennsylvania,263,51225,51488,514729,12644,527373,540017,155264,5358,160622,165980,342826,11406,354232,365638,1665658,22706,1688364,1711070,19.1,0.50,19.6,20.1,21.8,0.80,22.6,23.4,17.3,0.60,17.9,18.5,13.5,0.20,13.7,13.9,2696667,709543,1974122,12353852,2012
Rhode Island,1404,54002,55406,41942,2413,44355,46768,12683,1056,13739,14795,27475,2178,29653,31831,138073,5552,143625,149177,19.7,1.10,20.8,21.9,23.4,1.90,25.3,27.2,17.4,1.40,18.8,20.2,13.7,0.50,14.2,14.7,213424,54293,157890,1010452,2012
South Carolina,637,43290,43927,276979,8695,285674,294369,85422,4334,89756,94090,184903,7435,192338,199773,821424,15903,837327,853230,26.0,0.80,26.8,27.6,29.2,1.50,30.7,32.2,23.9,1.00,24.9,25.9,18.0,0.30,18.3,18.6,1067825,292659,771371,4585462,2012
South Dakota,893,48439,49332,34954,1996,36950,38946,12265,1074,13339,14413,20783,1677,22460,24137,105709,3952,109661,113613,17.5,1.00,18.5,19.5,21.1,1.90,23.0,24.9,14.9,1.20,16.1,17.3,13.1,0.50,13.6,14.1,199531,57915,139626,804310,2012
Tennessee,561,42743,43304,372304,11098,383402,394500,111673,4675,116348,121023,250675,9949,260624,270573,1116022,19183,1135205,1154388,25.3,0.80,26.1,26.9,28.2,1.20,29.4,30.6,23.6,0.90,24.5,25.4,17.7,0.30,18.0,18.3,1469173,396145,1065826,6295985,2012
Texas,265,50747,51012,1751910,25267,1777177,1802444,534327,12885,547212,560097,1185993,21463,1207456,1228919,4521449,43736,4565185,4608921,25.4,0.40,25.8,26.2,28.0,0.70,28.7,29.4,23.9,0.40,24.3,24.7,17.7,0.20,17.9,18.1,6897874,1905360,4967315,25450524,2012
Utah,700,57067,57767,128610,6843,135453,142296,40293,3600,43893,47493,82648,5723,88371,94094,352417,11707,364124,375831,14.7,0.80,15.5,16.3,15.9,1.40,17.3,18.7,13.4,0.90,14.3,15.2,12.6,0.40,13.0,13.4,873581,254131,615995,2806006,2012
Vermont,1099,52700,53799,17662,1382,19044,20426,5060,591,5651,6242,11368,1236,12604,13840,68589,3037,71626,74663,14.6,1.10,15.7,16.8,16.8,2.00,18.8,20.8,12.5,1.40,13.9,15.3,11.4,0.50,11.9,12.4,121614,30037,90640,601606,2012
Virginia,403,61782,62185,273685,9350,283035,292385,83272,4387,87659,92046,181052,8139,189191,197330,918614,17770,936384,954154,15.0,0.50,15.5,16.0,16.5,0.90,17.4,18.3,13.7,0.60,14.3,14.9,11.6,0.20,11.8,12.0,1829877,502910,1320469,7936889,2012
Washington,574,57574,58148,277380,10996,288376,299372,87534,5027,92561,97588,178282,9530,187812,197342,896261,20715,916976,937691,17.8,0.70,18.5,19.2,20.3,1.20,21.5,22.7,15.9,0.90,16.8,17.7,13.3,0.30,13.6,13.9,1555126,431278,1115487,6761950,2012
West Virginia,668,40188,40856,89906,3836,93742,97578,27179,1781,28960,30741,59564,3369,62933,66302,315059,8919,323978,332897,24.1,1.00,25.1,26.1,27.1,1.80,28.9,30.7,22.0,1.20,23.2,24.4,17.5,0.50,18.0,18.5,373977,100370,271423,1801127,2012
Wisconsin,318,51063,51381,228828,7647,236475,244122,70572,3128,73700,76828,150256,6962,157218,164180,725205,13021,738226,751247,17.7,0.60,18.3,18.9,20.6,0.90,21.5,22.4,16.0,0.70,16.7,17.4,13.0,0.20,13.2,13.4,1291046,342267,942852,5573135,2012
Wyoming,1250,55104,56354,18679,1627,20306,21933,5960,786,6746,7532,11439,1418,12857,14275,63185,3694,66879,70573,14.2,1.20,15.4,16.6,15.8,2.10,17.9,20.0,12.2,1.50,13.7,15.2,11.2,0.70,11.9,12.6,131719,37653,93549,561478,2012
Alabama,622,42882,43504,291502,9147,300649,309796,87734,4392,92126,96518,197115,7908,205023,212931,873141,15950,889091,905041,26.6,0.80,27.4,28.2,30.1,1.50,31.6,33.1,24.6,1.00,25.6,26.6,18.6,0.30,18.9,19.2,1096240,291362,801058,4716072,2013
Alaska,1633,70058,71691,23088,1942,25030,26972,7208,940,8148,9088,14436,1682,16118,17800,69056,3587,72643,76230,12.5,1.10,13.6,14.7,13.2,1.70,14.9,16.6,11.2,1.30,12.5,13.8,9.6,0.50,10.1,10.6,184278,54521,129048,718370,2013
Arizona,572,48504,49076,409848,12587,422435,435022,117153,5736,122889,128625,278496,11200,289696,300896,1184107,22841,1206948,1229789,25.8,0.80,26.6,27.4,27.7,1.40,29.1,30.5,24.0,1.00,25.0,26.0,18.2,0.40,18.6,19.0,1590036,421785,1157423,6477186,2013
Arkansas,684,40605,41289,190244,6885,197129,204014,56772,3513,60285,63798,126907,6013,132920,138933,545273,12126,557399,569525,27.3,1.00,28.3,29.3,30.2,1.90,32.1,34.0,25.2,1.20,26.4,27.6,19.0,0.40,19.4,19.8,695853,187591,504165,2873346,2013
California,254,60185,60439,2090844,28212,2119056,2147268,594445,13435,607880,621315,1443932,24795,1468727,1493522,6276939,51125,6328064,6379189,23.2,0.30,23.5,23.8,24.3,0.50,24.8,25.3,22.1,0.40,22.5,22.9,16.7,0.10,16.8,16.9,9030489,2452063,6533698,37593095,2013
Colorado,771,58942,59713,196086,8780,204866,213646,55762,4764,60526,65290,132201,7180,139381,146561,650221,15130,665351,680481,16.1,0.70,16.8,17.5,17.0,1.40,18.4,19.8,14.9,0.80,15.7,16.5,12.6,0.30,12.9,13.2,1222544,329706,887663,5151496,2013
Connecticut,983,67262,68245,106445,5780,112225,118005,28844,3054,31898,34952,72926,4969,77895,82864,362267,11120,373387,384507,13.8,0.70,14.5,15.2,15.4,1.60,17.0,18.6,12.5,0.80,13.3,14.1,10.4,0.30,10.7,11.0,775350,188032,584781,3485349,2013
Delaware,1514,58244,59758,35546,2708,38254,40962,10730,1482,12212,13694,22974,2195,25169,27364,109967,5807,115774,121581,17.8,1.30,19.1,20.4,19.4,2.70,22.1,24.8,16.0,1.50,17.5,19.0,12.3,0.60,12.9,13.5,200641,55305,144204,900322,2013
Florida,307,46021,46328,957786,24486,982272,1006758,276992,10171,287163,297334,655790,22232,678022,700254,3223891,44239,3268130,3312369,24.2,0.60,24.8,25.4,26.3,1.00,27.3,28.3,22.7,0.80,23.5,24.3,16.9,0.20,17.1,17.3,3953274,1053542,2881447,19129965,2013
Georgia,611,47765,48376,638380,16814,655194,672008,192856,7758,200614,208372,430771,14837,445608,460445,1823426,26518,1849944,1876462,26.0,0.70,26.7,27.4,29.4,1.20,30.6,31.8,24.1,0.80,24.9,25.7,18.7,0.30,19.0,19.3,2454092,656238,1788873,9720922,2013
Hawaii,1370,67798,69168,40054,3520,43574,47094,10726,1666,12392,14058,26298,3076,29374,32450,146661,6714,153375,160089,13.2,1.20,14.4,15.6,12.0,1.90,13.9,15.8,12.4,1.50,13.9,15.4,10.7,0.50,11.2,11.7,302288,89135,210790,1367661,2013
Idaho,876,46621,47497,76313,5076,81389,86465,20596,2168,22764,24932,52093,4540,56633,61173,237342,9366,246708,256074,18.0,1.20,19.2,20.4,18.4,1.90,20.3,22.2,16.8,1.50,18.3,19.8,15.0,0.60,15.6,16.2,422898,112376,308637,1582907,2013
Illinois,398,56212,56610,596994,16210,613204,629414,167712,7174,174886,182060,412541,14694,427235,441929,1815888,26108,1841996,1868104,20.1,0.50,20.6,21.1,21.5,0.90,22.4,23.3,18.9,0.70,19.6,20.3,14.4,0.20,14.6,14.8,2975854,780845,2183649,12576676,2013
Indiana,506,47508,48014,329272,10535,339807,350342,99881,5591,105472,111063,217617,8990,226607,235597,990634,17777,1008411,1026188,21.2,0.70,21.9,22.6,24.4,1.40,25.8,27.2,19.2,0.80,20.0,20.8,15.5,0.30,15.8,16.1,1551479,408867,1134360,6367955,2013
Iowa,522,52286,52808,108740,5564,114304,119868,29925,2639,32564,35203,72731,4903,77634,82537,367316,9721,377037,386758,15.2,0.80,16.0,16.8,15.6,1.40,17.0,18.4,14.1,0.90,15.0,15.9,12.3,0.30,12.6,12.9,712692,191326,516865,2991661,2013
Kansas,593,50892,51485,124782,6469,131251,137720,40107,3599,43706,47305,78956,5369,84325,89694,380565,11153,391718,402871,17.5,0.90,18.4,19.3,20.3,1.80,22.1,23.9,15.5,1.00,16.5,17.5,13.5,0.40,13.9,14.3,713209,197471,512053,2811674,2013
Kentucky,631,43307,43938,244601,8789,253390,262179,73276,4090,77366,81456,163807,7613,171420,179033,788501,14543,803044,817587,24.6,0.90,25.5,26.4,27.4,1.50,28.9,30.4,22.6,1.10,23.7,24.8,18.5,0.30,18.8,19.1,994801,267674,722537,4266545,2013
Louisiana,822,44234,45056,300839,10220,311059,321279,88651,4824,93475,98299,204048,8856,212904,221760,879370,17914,897284,915198,27.5,0.90,28.4,29.3,29.2,1.60,30.8,32.4,25.9,1.10,27.0,28.1,19.6,0.40,20.0,20.4,1097099,303097,789015,4494987,2013
Maine,761,47095,47856,43631,3014,46645,49659,11842,1587,13429,15016,28699,2475,31174,33649,175125,6261,181386,187647,17.0,1.20,18.2,19.4,18.7,2.50,21.2,23.7,15.1,1.30,16.4,17.7,13.5,0.50,14.0,14.5,255840,63465,189897,1293815,2013
Maryland,693,72482,73175,175183,9037,184220,193257,54577,4790,59367,64157,112424,7625,120049,127674,576662,14795,591457,606252,13.2,0.70,13.9,14.6,15.2,1.30,16.5,17.8,11.7,0.80,12.5,13.3,9.9,0.30,10.2,10.5,1325914,360022,960768,5788168,2013
Massachusetts,689,66794,67483,214071,8595,222666,231261,59623,3880,63503,67383,145725,7561,153286,160847,753652,17270,770922,788192,15.6,0.60,16.2,16.8,16.6,1.10,17.7,18.8,14.5,0.70,15.2,15.9,11.6,0.30,11.9,12.2,1372553,358099,1008333,6456504,2013
Michigan,375,48200,48575,511344,11021,522365,533386,153689,5958,159647,165605,342580,9122,351702,360824,1625685,20353,1646038,1666391,23.2,0.50,23.7,24.2,27.5,1.10,28.6,29.7,21.0,0.60,21.6,22.2,16.8,0.20,17.0,17.2,2199928,559103,1629086,9669494,2013
Minnesota,427,60664,61091,169025,7249,176274,183523,48524,3734,52258,55992,113415,6023,119438,125461,580125,12401,592526,604927,13.4,0.60,14.0,14.6,14.3,1.10,15.4,16.5,12.4,0.70,13.1,13.8,11.0,0.20,11.2,11.4,1255450,340231,910274,5292405,2013
Mississippi,962,38191,39153,238828,7630,246458,254088,68984,3758,72742,76500,164008,6621,170629,177250,677339,14719,692058,706777,32.9,1.10,34.0,35.1,35.5,1.90,37.4,39.3,31.1,1.30,32.4,33.7,23.4,0.50,23.9,24.4,725052,194729,526816,2893762,2013
Missouri,422,46905,47327,293926,9997,303923,313920,88613,4940,93553,98493,194575,8641,203216,211857,910924,17854,928778,946632,21.5,0.70,22.2,22.9,24.2,1.30,25.5,26.8,19.6,0.90,20.5,21.4,15.5,0.30,15.8,16.1,1367104,367156,992402,5861018,2013
Montana,1040,46893,47933,42894,2694,45588,48282,12481,1301,13782,15083,28348,2307,30655,32962,153605,5643,159248,164891,19.6,1.20,20.8,22.0,21.1,2.20,23.3,25.5,17.8,1.50,19.3,20.8,15.5,0.60,16.1,16.7,219248,59157,159086,990608,2013
Nebraska,485,51502,51987,73190,4660,77850,82510,24192,2572,26764,29336,45209,3821,49030,52851,227326,7416,234742,242158,16.1,1.00,17.1,18.1,18.9,2.00,20.9,22.9,13.8,1.20,15.0,16.2,12.5,0.40,12.9,13.3,456306,127806,326287,1815562,2013
Nevada,574,51250,51824,140726,6912,147638,154550,40950,3510,44460,47970,93685,5914,99599,105513,421242,12025,433267,445292,21.6,1.10,22.7,23.8,23.5,2.00,25.5,27.5,19.9,1.20,21.1,22.3,15.4,0.40,15.8,16.2,651285,174440,473129,2750482,2013
New Hampshire,1195,64064,65259,26173,2886,29059,31945,6500,1371,7871,9242,17275,2439,19714,22153,108939,6207,115146,121353,9.8,1.10,10.9,12.0,10.2,2.10,12.3,14.4,8.7,1.20,9.9,11.1,8.5,0.50,9.0,9.5,265467,64224,199476,1281175,2013
New Jersey,535,70224,70759,317565,11575,329140,340715,93351,6355,99706,106061,213360,9632,222992,232624,975579,19811,995390,1015201,15.9,0.60,16.5,17.1,17.8,1.20,19.0,20.2,14.5,0.70,15.2,15.9,11.2,0.20,11.4,11.6,1998029,524759,1465956,8720993,2013
New Mexico,892,44026,44918,146034,5093,151127,156220,42751,2550,45301,47851,99390,4400,103790,108190,427727,10196,437923,448119,29.1,1.00,30.1,31.1,31.3,1.90,33.2,35.1,27.3,1.20,28.5,29.7,20.9,0.50,21.4,21.9,502248,136637,363756,2045405,2013
New York,427,57255,57682,939500,16627,956127,972754,266500,7544,274044,281588,651942,14613,666555,681168,3034387,33843,3068230,3102073,22.5,0.40,22.9,23.3,23.2,0.70,23.9,24.6,21.7,0.50,22.2,22.7,15.8,0.20,16.0,16.2,4167553,1145629,3004958,19133973,2013
North Carolina,419,45946,46365,549182,14390,563572,577962,160770,6064,166834,172898,373418,13001,386419,399420,1687683,23648,1711331,1734979,24.5,0.60,25.1,25.7,26.9,1.00,27.9,28.9,22.8,0.80,23.6,24.4,17.6,0.20,17.8,18.0,2247397,596923,1639310,9588243,2013
North Dakota,1303,56800,58103,18272,1690,19962,21652,5689,1065,6754,7819,11411,1274,12685,13959,77449,3606,81055,84661,11.3,1.10,12.4,13.5,11.9,2.20,14.1,16.3,10.2,1.10,11.3,12.4,11.1,0.50,11.6,12.1,160537,47767,112290,698176,2013
Ohio,402,48138,48540,573913,15958,589871,605829,171962,7777,179739,187516,384850,13840,398690,412530,1767288,26235,1793523,1819758,22.1,0.60,22.7,23.3,25.4,1.20,26.6,27.8,20.1,0.70,20.8,21.5,15.7,0.20,15.9,16.1,2602025,675591,1913341,11248737,2013
Oklahoma,523,45724,46247,214399,6625,221024,227649,67307,3392,70699,74091,139293,5574,144867,150441,613045,11164,624209,635373,23.1,0.70,23.8,24.5,26.3,1.30,27.6,28.9,20.9,0.80,21.7,22.5,16.4,0.30,16.7,17.0,929261,256251,666842,3735214,2013
Oregon,520,50228,50748,173494,7787,181281,189068,52750,4148,56898,61046,111476,6547,118023,124570,622246,15259,637505,652764,20.7,0.90,21.6,22.5,23.6,1.90,25.5,27.4,18.2,1.10,19.3,20.4,16.1,0.40,16.5,16.9,839884,223332,610271,3852906,2013
Pennsylvania,254,52005,52259,498164,14884,513048,527932,150101,7909,158010,165919,329626,12555,342181,354736,1660532,27322,1687854,1715176,18.6,0.60,19.2,19.8,21.5,1.10,22.6,23.7,16.9,0.60,17.5,18.1,13.5,0.20,13.7,13.9,2665218,700671,1950979,12353267,2013
Rhode Island,1537,55015,56552,43377,2772,46149,48921,12450,1459,13909,15368,29074,2294,31368,33662,142320,5955,148275,154230,20.7,1.30,22.0,23.3,23.2,2.70,25.9,28.6,18.7,1.50,20.2,21.7,14.1,0.60,14.7,15.3,209869,53730,155334,1010806,2013
South Carolina,641,44310,44951,281069,9277,290346,299623,87512,4752,92264,97016,186768,7871,194639,202510,842448,16105,858553,874658,26.4,0.90,27.3,28.2,30.4,1.70,32.1,33.8,24.2,1.00,25.2,26.2,18.2,0.30,18.5,18.8,1063159,287302,772521,4631792,2013
South Dakota,1005,49200,50205,35268,2378,37646,40024,10850,1205,12055,13260,22681,1994,24675,26669,109648,4643,114291,118934,17.4,1.20,18.6,19.8,18.4,2.10,20.5,22.6,15.9,1.40,17.3,18.7,13.4,0.60,14.0,14.6,202610,58725,142923,815064,2013
Tennessee,492,44268,44760,378561,9580,388141,397721,116953,5105,122058,127163,251997,8106,260103,268209,1109156,19462,1128618,1148080,25.8,0.70,26.5,27.2,30.0,1.30,31.3,32.6,23.5,0.80,24.3,25.1,17.5,0.30,17.8,18.1,1467283,390531,1070739,6335301,2013
Texas,238,51714,51952,1710075,29223,1739298,1768521,505424,14586,520010,534596,1173384,24938,1198322,1223260,4484570,46857,4531427,4578284,24.6,0.40,25.0,25.4,26.5,0.80,27.3,28.1,23.3,0.50,23.8,24.3,17.3,0.20,17.5,17.7,6953957,1903328,5028314,25834186,2013
Utah,730,59715,60445,122394,6867,129261,136128,36844,3309,40153,43462,79800,5945,85745,91690,348648,11471,360119,371590,13.8,0.80,14.6,15.4,14.8,1.30,16.1,17.4,12.7,0.90,13.6,14.5,12.2,0.40,12.6,13.0,883310,249971,629971,2851584,2013
Vermont,1328,52511,53839,16846,1566,18412,19978,4720,786,5506,6292,10649,1341,11990,13331,70551,3396,73947,77343,13.9,1.30,15.2,16.5,15.8,2.60,18.4,21.0,11.8,1.50,13.3,14.8,11.7,0.60,12.3,12.9,120737,29861,89925,602556,2013
Virginia,644,62745,63389,279012,10020,289032,299052,85557,5422,90979,96401,182244,8490,190734,199224,922345,18714,941059,959773,15.2,0.50,15.7,16.2,17.0,1.10,18.1,19.2,13.8,0.60,14.4,15.0,11.5,0.20,11.7,11.9,1835642,502376,1325151,8010546,2013
Washington,649,58431,59080,281292,10549,291841,302390,78775,5055,83830,88885,187896,9230,197126,206356,943843,19245,963088,982333,17.9,0.70,18.6,19.3,18.2,1.20,19.4,20.6,16.8,0.80,17.6,18.4,13.8,0.30,14.1,14.4,1566154,432592,1122088,6836264,2013
West Virginia,718,41195,41913,92993,4208,97201,101409,28089,2487,30576,33063,61191,3348,64539,67887,322877,8797,331674,340471,25.2,1.10,26.3,27.4,28.8,2.50,31.3,33.8,22.7,1.20,23.9,25.1,17.9,0.50,18.4,18.9,370258,97782,270279,1798289,2013
Wisconsin,366,51474,51840,228000,8308,236308,244616,67629,4210,71839,76049,150297,7059,157356,164415,740179,13530,753709,767239,17.8,0.60,18.4,19.0,20.1,1.20,21.3,22.5,16.0,0.80,16.8,17.6,13.3,0.20,13.5,13.7,1284376,337600,939066,5593184,2013
Wyoming,1478,58424,59902,16473,1858,18331,20189,5000,1012,6012,7024,10165,1541,11706,13247,58341,3777,62118,65895,12.1,1.40,13.5,14.9,13.2,2.70,15.9,18.6,10.4,1.60,12.0,13.6,10.2,0.70,10.9,11.6,135769,37911,97452,569330,2013
Alabama,582,42917,43499,290188,8494,298682,307176,83938,4265,88203,92468,199920,7234,207154,214388,888317,17365,905682,923047,26.6,0.80,27.4,28.2,29.1,1.50,30.6,32.1,25.0,0.90,25.9,26.8,18.8,0.40,19.2,19.6,1091420,288183,799916,4727546,2014
Alaska,1475,70898,72373,26300,1973,28273,30246,8090,1080,9170,10250,16500,1613,18113,19726,77611,4011,81622,85633,14.4,1.10,15.5,16.6,15.3,2.10,17.4,19.5,12.8,1.30,14.1,15.4,10.8,0.60,11.4,12.0,182233,52597,128484,717708,2014
Arizona,475,50036,50511,396052,10405,406457,416862,113468,5490,118958,124448,269805,8930,278735,287665,1175667,20222,1195889,1216111,24.9,0.70,25.6,26.3,27.1,1.30,28.4,29.7,23.2,0.80,24.0,24.8,17.9,0.30,18.2,18.5,1589975,418588,1161729,6573428,2014
Arkansas,633,41335,41968,177391,5943,183334,189277,52857,2976,55833,58809,118685,5019,123704,128723,528604,11395,539999,551394,25.4,0.90,26.3,27.2,28.1,1.60,29.7,31.3,23.5,1.00,24.5,25.5,18.3,0.40,18.7,19.1,696524,187807,503980,2882846,2014
California,238,61927,62165,2011678,29133,2040811,2069944,562058,13701,575759,589460,1398503,25966,1424469,1450435,6203456,49967,6253423,6303390,22.3,0.30,22.6,22.9,22.8,0.60,23.4,24.0,21.5,0.40,21.9,22.3,16.3,0.10,16.4,16.5,9017054,2462741,6511235,38060226,2014
Colorado,478,61324,61802,183332,8347,191679,200026,49938,3813,53751,57564,125733,7333,133066,140399,617871,15116,632987,648103,14.9,0.70,15.6,16.3,15.1,1.20,16.3,17.5,14.1,0.80,14.9,15.7,11.8,0.30,12.1,12.4,1229395,329617,894907,5237165,2014
Connecticut,788,70007,70795,107953,5780,113733,119513,28561,2615,31176,33791,73844,5065,78909,83974,364395,10886,375281,386167,14.1,0.80,14.9,15.7,15.4,1.40,16.8,18.2,12.8,0.90,13.7,14.6,10.5,0.30,10.8,11.1,764912,185376,575343,3485626,2014
Delaware,1390,59853,61243,36281,2262,38543,40805,10803,1180,11983,13163,23961,1872,25833,27705,113079,4953,118032,122985,18.1,1.10,19.2,20.3,19.7,2.10,21.8,23.9,16.5,1.30,17.8,19.1,12.5,0.50,13.0,13.5,201039,55016,145339,909603,2014
Florida,326,47439,47765,940621,22236,962857,985093,270364,10534,280898,291432,647128,19179,666307,685486,3187670,43472,3231142,3274614,23.6,0.60,24.2,24.8,25.5,1.00,26.5,27.5,22.2,0.70,22.9,23.6,16.4,0.20,16.6,16.8,3984878,1059875,2908298,19470220,2014
Georgia,532,49240,49772,631217,15743,646960,662703,184192,7615,191807,199422,433676,13731,447407,461138,1775584,27199,1802783,1829982,25.7,0.60,26.3,26.9,28.4,1.20,29.6,30.8,24.0,0.80,24.8,25.6,18.1,0.30,18.4,18.7,2456276,647508,1801385,9823818,2014
Hawaii,1313,69549,70862,42587,3050,45637,48687,11340,1535,12875,14410,28808,2570,31378,33948,151850,6416,158266,164682,14.2,1.00,15.2,16.2,12.9,1.70,14.6,16.3,13.7,1.20,14.9,16.1,11.0,0.50,11.5,12.0,300993,88417,211163,1379800,2014
Idaho,1138,47572,48710,76639,4029,80668,84697,22973,1801,24774,26575,50551,3510,54061,57571,230083,7521,237604,245125,18.1,0.90,19.0,19.9,20.8,1.60,22.4,24.0,16.2,1.10,17.3,18.4,14.3,0.50,14.8,15.3,424188,110487,312072,1603065,2014
Illinois,423,57458,57881,577617,14133,591750,605883,168354,7257,175611,182868,392935,12015,404950,416965,1778953,23384,1802337,1825721,19.6,0.50,20.1,20.6,21.8,0.90,22.7,23.6,18.2,0.60,18.8,19.4,14.1,0.20,14.3,14.5,2938448,772256,2153960,12571810,2014
Indiana,478,49384,49862,318378,9971,328349,338320,98555,5282,103837,109119,209291,8174,217465,225639,950798,17639,968437,986076,20.6,0.60,21.2,21.8,24.1,1.30,25.4,26.7,18.6,0.70,19.3,20.0,14.9,0.30,15.2,15.5,1545261,409190,1128089,6391497,2014
Iowa,729,53816,54545,104929,5453,110382,115835,29841,2105,31946,34051,69961,4987,74948,79935,358553,10125,368678,378803,14.7,0.80,15.5,16.3,15.6,1.10,16.7,17.8,13.5,1.00,14.5,15.5,12.0,0.30,12.3,12.6,710872,191272,516120,3004852,2014
Kansas,680,52392,53072,120243,5319,125562,130881,35853,2751,38604,41355,79397,4476,83873,88349,371806,9700,381506,391206,16.9,0.70,17.6,18.3,18.2,1.40,19.6,21.0,15.5,0.90,16.4,17.3,13.2,0.30,13.5,13.8,711445,197242,510605,2821429,2014
Kentucky,671,42914,43585,249013,7355,256368,263723,75937,3699,79636,83335,165044,6237,171281,177518,797212,15591,812803,828394,25.2,0.70,25.9,26.6,28.3,1.40,29.7,31.1,23.1,0.90,24.0,24.9,18.6,0.40,19.0,19.4,988287,267930,714255,4275418,2014
Louisiana,709,44680,45389,298623,8846,307469,316315,91157,4470,95627,100097,200114,7463,207577,215040,882243,16659,898902,915561,27.2,0.80,28.0,28.8,30.1,1.50,31.6,33.1,25.4,0.90,26.3,27.2,19.5,0.40,19.9,20.3,1097124,302769,790147,4518537,2014
Maine,1015,49381,50396,45193,2669,47862,50531,13226,1329,14555,15884,29590,2283,31873,34156,175900,5837,181737,187574,17.9,1.10,19.0,20.1,20.9,2.10,23.0,25.1,15.8,1.20,17.0,18.2,13.5,0.50,14.0,14.5,251940,63208,187370,1293998,2014
Maryland,824,73851,74675,174546,8985,183531,192516,47493,4249,51742,55991,119057,7772,126829,134601,588802,15960,604762,620722,13.1,0.70,13.8,14.5,13.1,1.20,14.3,15.5,12.4,0.80,13.2,14.0,10.1,0.30,10.4,10.7,1330462,361177,964063,5835382,2014
Massachusetts,897,69200,70097,200777,8514,209291,217805,57232,3922,61154,65076,135555,7471,143026,150497,743843,16368,760211,776579,14.7,0.60,15.3,15.9,16.0,1.10,17.1,18.2,13.5,0.70,14.2,14.9,11.4,0.30,11.7,12.0,1370436,357788,1007114,6509684,2014
Michigan,382,49755,50137,482045,10212,492257,502469,140024,4863,144887,149750,327094,8976,336070,345046,1544878,22587,1567465,1590052,22.1,0.50,22.6,23.1,25.1,0.90,26.0,26.9,20.2,0.60,20.8,21.4,16.0,0.20,16.2,16.4,2181665,557033,1612358,9686780,2014
